tourist_id,age,grupo_edad,interests,preferred_tour_duration,accessibility,site_name,sites_visited,tour_duration,route_id,tourist_rating,system_response_time,recommendation_accuracy,vr_experience_quality,satisfaction,grupo
1165,39,35-44,"['Nature', 'Art']",5,TRUE,Colosseum,"['Eiffel Tower', 'Taj Mahal']",5,1165000,4.2,3.36,87,4.6,4,Accesibilidad
1166,47,45-59,['History'],5,FALSE,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Machu Picchu']",6,1166000,3,2.3,87,5,3,Sin Accesibilidad
1167,35,35-44,['Art'],5,FALSE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",4,1167000,4.8,4.28,90,4.9,5,Sin Accesibilidad
1168,28,25-34,"['Cultural', 'Nature']",8,TRUE,Machu Picchu,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",5,1168000,1.7,4.61,97,4.2,3,Accesibilidad
1169,40,35-44,"['Nature', 'History', 'Architecture']",4,TRUE,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",7,1169000,4.7,1.79,95,4.4,5,Accesibilidad
1170,56,45-59,['Cultural'],6,FALSE,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",3,1170000,4.5,2.8,100,4.4,5,Sin Accesibilidad
1171,28,25-34,"['Nature', 'Art']",6,TRUE,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",5,1171000,4,3.93,86,4.1,4,Accesibilidad
1172,63,60+,['Cultural'],3,TRUE,Machu Picchu,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",5,1172000,4,4.16,93,4.4,4,Accesibilidad
1173,40,35-44,"['History', 'Art']",8,TRUE,Great Wall of China,['Eiffel Tower'],2,1173000,3.4,3.88,86,4.3,3,Accesibilidad
1174,24,Menores de 25,"['Nature', 'Architecture']",5,FALSE,Taj Mahal,"['Colosseum', 'Machu Picchu']",5,1174000,4.8,2.91,90,4.9,5,Sin Accesibilidad
1175,66,60+,"['Nature', 'History']",8,TRUE,Colosseum,"['Machu Picchu', 'Great Wall of China']",5,1175000,1,4.59,100,4.7,3,Accesibilidad
1176,42,35-44,['Cultural'],5,TRUE,Taj Mahal,"['Taj Mahal', 'Great Wall of China']",4,1176000,4.6,2.99,100,4.6,5,Accesibilidad
1177,55,45-59,"['Art', 'Nature', 'Cultural']",4,TRUE,Machu Picchu,"['Taj Mahal', 'Colosseum']",4,1177000,4.9,1.97,97,4.9,5,Accesibilidad
1178,64,60+,['Nature'],8,FALSE,Colosseum,['Eiffel Tower'],1,1178000,2.2,3.03,89,4.1,3,Sin Accesibilidad
1179,50,45-59,"['Architecture', 'History', 'Nature']",5,TRUE,Great Wall of China,['Machu Picchu'],1,1179000,3.3,1.56,89,4.4,3,Accesibilidad
1180,62,60+,"['Art', 'Nature']",4,TRUE,Eiffel Tower,['Taj Mahal'],1,1180000,2.7,1.92,98,4.6,3,Accesibilidad
1181,58,45-59,"['Nature', 'Art']",4,FALSE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,1181000,4.8,2,85,4.6,5,Sin Accesibilidad
1182,20,Menores de 25,"['Nature', 'Art', 'Architecture']",4,TRUE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower']",2,1182000,2.7,3.52,99,4.7,3,Accesibilidad
1183,65,60+,"['Architecture', 'Cultural']",7,FALSE,Taj Mahal,['Eiffel Tower'],2,1183000,1.1,2.75,90,4.6,3,Sin Accesibilidad
1184,49,45-59,"['Cultural', 'Nature', 'History']",5,FALSE,Eiffel Tower,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",5,1184000,2.8,3.7,95,4.9,3,Sin Accesibilidad
1185,47,45-59,"['Art', 'Cultural', 'History']",7,FALSE,Great Wall of China,['Colosseum'],2,1185000,2.2,2.16,95,4.7,3,Sin Accesibilidad
1186,61,60+,"['History', 'Architecture', 'Cultural']",7,FALSE,Machu Picchu,"['Eiffel Tower', 'Machu Picchu']",6,1186000,4.4,4.88,100,4.7,4,Sin Accesibilidad
1187,67,60+,"['Art', 'Cultural', 'History']",5,TRUE,Colosseum,"['Taj Mahal', 'Machu Picchu']",2,1187000,2.9,2.08,94,4.2,3,Accesibilidad
1188,26,25-34,"['Architecture', 'Art']",8,FALSE,Great Wall of China,['Taj Mahal'],2,1188000,1.7,2.86,96,4.8,3,Sin Accesibilidad
1189,33,25-34,"['Nature', 'Architecture']",7,FALSE,Machu Picchu,"['Taj Mahal', 'Colosseum']",3,1189000,3.1,1.63,89,4.4,3,Sin Accesibilidad
1190,36,35-44,"['Cultural', 'Architecture']",7,FALSE,Great Wall of China,['Taj Mahal'],1,1190000,3.2,4.97,91,4.8,3,Sin Accesibilidad
1191,47,45-59,['Nature'],7,FALSE,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",4,1191000,4.3,4.12,93,5,4,Sin Accesibilidad
1192,53,45-59,"['Cultural', 'Architecture', 'Nature']",5,TRUE,Great Wall of China,['Great Wall of China'],1,1192000,2.2,3.73,91,4.4,3,Accesibilidad
1193,29,25-34,"['Art', 'Architecture']",6,TRUE,Taj Mahal,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",6,1193000,3.6,3.1,89,4.2,4,Accesibilidad
1194,33,25-34,['Cultural'],8,FALSE,Colosseum,['Colosseum'],2,1194000,3,4.65,93,4.9,3,Sin Accesibilidad
1195,66,60+,"['Art', 'History']",7,FALSE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",8,1195000,2,1.78,86,4.6,3,Sin Accesibilidad
1196,59,45-59,"['Cultural', 'Architecture']",4,FALSE,Eiffel Tower,['Taj Mahal'],2,1196000,4.9,4.71,93,4.8,5,Sin Accesibilidad
1197,70,60+,['Art'],6,FALSE,Great Wall of China,['Great Wall of China'],1,1197000,3.7,3.46,87,4.8,4,Sin Accesibilidad
1198,58,45-59,"['Nature', 'History']",3,TRUE,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",7,1198000,2.8,1.97,87,4.2,3,Accesibilidad
1199,30,25-34,"['Nature', 'Cultural']",4,TRUE,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,1199000,3.7,4.5,92,4.8,4,Accesibilidad
1200,54,45-59,"['Nature', 'History']",4,TRUE,Colosseum,"['Taj Mahal', 'Great Wall of China']",4,1200000,2,4.09,93,4.3,3,Accesibilidad
1201,26,25-34,"['History', 'Nature', 'Cultural']",4,FALSE,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",3,1201000,2.4,4.78,99,4.4,3,Sin Accesibilidad
1202,62,60+,"['Nature', 'Architecture']",7,FALSE,Colosseum,['Machu Picchu'],1,1202000,4.1,3.86,88,4.8,4,Sin Accesibilidad
1203,64,60+,"['Architecture', 'Nature', 'Cultural']",3,FALSE,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",7,1203000,1.6,2.98,85,4.4,3,Sin Accesibilidad
1204,30,25-34,['Nature'],8,TRUE,Machu Picchu,"['Taj Mahal', 'Machu Picchu']",5,1204000,1.6,1.65,85,4.6,3,Accesibilidad
1205,59,45-59,"['Architecture', 'Nature', 'Art']",4,FALSE,Eiffel Tower,['Taj Mahal'],3,1205000,4.5,3.11,94,4.7,5,Sin Accesibilidad
1206,51,45-59,"['Architecture', 'History', 'Cultural']",8,FALSE,Great Wall of China,['Colosseum'],1,1206000,2.1,1.73,97,4.3,3,Sin Accesibilidad
1207,46,45-59,['Nature'],6,FALSE,Machu Picchu,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",7,1207000,3.6,3.16,95,4.6,4,Sin Accesibilidad
1208,21,Menores de 25,"['Art', 'Nature']",3,FALSE,Taj Mahal,['Eiffel Tower'],3,1208000,4.3,3.41,92,4.5,4,Sin Accesibilidad
1209,65,60+,"['Art', 'Cultural', 'Nature']",3,FALSE,Eiffel Tower,['Machu Picchu'],1,1209000,3,2.13,100,5,3,Sin Accesibilidad
1210,70,60+,['Cultural'],8,TRUE,Great Wall of China,"['Taj Mahal', 'Great Wall of China']",5,1210000,4.7,3.46,95,4.5,5,Accesibilidad
1211,53,45-59,"['Art', 'History', 'Cultural']",6,FALSE,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Machu Picchu']",8,1211000,4.7,1.56,87,4,5,Sin Accesibilidad
1212,28,25-34,['History'],8,FALSE,Colosseum,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",7,1212000,3,2.56,86,4.6,3,Sin Accesibilidad
1213,50,45-59,"['Architecture', 'Cultural']",8,TRUE,Machu Picchu,['Eiffel Tower'],1,1213000,1.3,4.32,85,4.5,3,Accesibilidad
1214,64,60+,"['Nature', 'Art', 'Architecture']",7,TRUE,Colosseum,"['Taj Mahal', 'Colosseum']",4,1214000,4.3,1.59,98,4.2,4,Accesibilidad
1215,67,60+,"['Nature', 'Art', 'Cultural']",7,FALSE,Colosseum,"['Colosseum', 'Machu Picchu']",5,1215000,2.7,4.25,87,4,3,Sin Accesibilidad
1216,68,60+,"['History', 'Architecture']",5,FALSE,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",4,1216000,2.3,3.78,96,4.6,3,Sin Accesibilidad
1217,23,Menores de 25,"['Nature', 'Art', 'Architecture']",3,FALSE,Machu Picchu,['Great Wall of China'],3,1217000,2.5,2.91,100,4.4,3,Sin Accesibilidad
1218,58,45-59,['Nature'],7,FALSE,Machu Picchu,"['Great Wall of China', 'Colosseum']",3,1218000,3,4.83,88,4.1,3,Sin Accesibilidad
1219,66,60+,"['Nature', 'Architecture']",5,FALSE,Great Wall of China,['Eiffel Tower'],1,1219000,4.9,2.2,85,4.5,5,Sin Accesibilidad
1220,38,35-44,"['Architecture', 'History']",7,FALSE,Machu Picchu,"['Colosseum', 'Great Wall of China']",3,1220000,2.1,4.23,90,4,3,Sin Accesibilidad
1221,63,60+,"['Nature', 'Architecture']",6,FALSE,Colosseum,['Machu Picchu'],1,1221000,3.1,2.91,88,4.1,3,Sin Accesibilidad
1222,56,45-59,['History'],6,TRUE,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",7,1222000,2,3,87,4.5,3,Accesibilidad
1223,29,25-34,['Architecture'],8,TRUE,Colosseum,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",7,1223000,2.8,4.06,90,4.8,3,Accesibilidad
1224,27,25-34,"['Architecture', 'Nature']",8,TRUE,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",5,1224000,2.8,4.2,94,4.1,3,Accesibilidad
1225,42,35-44,"['Art', 'Architecture']",5,FALSE,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",3,1225000,2.2,2.75,90,4,3,Sin Accesibilidad
1226,32,25-34,"['Cultural', 'Art', 'Nature']",7,FALSE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",7,1226000,4.6,2.58,99,4,5,Sin Accesibilidad
1227,39,35-44,"['Cultural', 'Nature', 'Architecture']",7,TRUE,Machu Picchu,['Eiffel Tower'],3,1227000,3.1,3.13,88,4.2,3,Accesibilidad
1228,46,45-59,"['History', 'Nature']",3,FALSE,Taj Mahal,['Colosseum'],3,1228000,1.9,4.52,87,4.9,3,Sin Accesibilidad
1229,60,60+,"['Architecture', 'Cultural']",6,FALSE,Colosseum,"['Great Wall of China', 'Colosseum']",3,1229000,2.1,3.89,87,5,3,Sin Accesibilidad
1230,67,60+,"['Nature', 'Cultural', 'Architecture']",5,TRUE,Machu Picchu,['Great Wall of China'],2,1230000,3.3,3.69,97,4.3,3,Accesibilidad
1231,46,45-59,['Cultural'],8,FALSE,Machu Picchu,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",5,1231000,4.6,3.91,95,4.9,5,Sin Accesibilidad
1232,61,60+,"['Cultural', 'History', 'Nature']",8,TRUE,Colosseum,['Taj Mahal'],1,1232000,4.1,4.63,91,4.4,4,Accesibilidad
1233,40,35-44,"['Nature', 'History']",3,FALSE,Colosseum,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",7,1233000,1.2,3.28,92,4.4,3,Sin Accesibilidad
1234,23,Menores de 25,"['Cultural', 'History', 'Nature']",7,TRUE,Great Wall of China,['Colosseum'],2,1234000,3.8,4.03,86,4.3,4,Accesibilidad
1235,56,45-59,['Nature'],7,FALSE,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",3,1235000,3.2,4.72,95,4.6,3,Sin Accesibilidad
1236,45,45-59,"['Cultural', 'Architecture', 'Art']",4,FALSE,Colosseum,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",5,1236000,4.4,4.27,95,4.4,4,Sin Accesibilidad
1237,24,Menores de 25,"['History', 'Cultural']",6,FALSE,Taj Mahal,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",7,1237000,4,3.87,98,4.4,4,Sin Accesibilidad
1238,21,Menores de 25,"['Nature', 'Art']",3,TRUE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower']",4,1238000,4.8,4.22,99,4.1,5,Accesibilidad
1239,24,Menores de 25,"['Nature', 'Cultural']",8,FALSE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",3,1239000,4.2,4.01,92,4.5,4,Sin Accesibilidad
1240,18,Menores de 25,['Cultural'],4,FALSE,Taj Mahal,['Machu Picchu'],3,1240000,3.4,2.33,100,4,3,Sin Accesibilidad
1241,36,35-44,"['Art', 'Architecture']",3,FALSE,Colosseum,['Great Wall of China'],2,1241000,1.5,4.59,94,4.3,3,Sin Accesibilidad
1242,38,35-44,"['History', 'Cultural', 'Art']",3,TRUE,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",6,1242000,2.4,3.66,87,4.8,3,Accesibilidad
1243,68,60+,"['History', 'Nature']",5,FALSE,Eiffel Tower,['Great Wall of China'],2,1243000,3.6,2.7,92,4.4,4,Sin Accesibilidad
1244,56,45-59,"['Architecture', 'Art']",3,TRUE,Taj Mahal,['Colosseum'],2,1244000,3.9,2.59,89,4.9,4,Accesibilidad
1245,60,60+,['Nature'],8,TRUE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",6,1245000,4.4,3.12,90,4.6,4,Accesibilidad
1246,51,45-59,"['History', 'Architecture']",4,FALSE,Machu Picchu,"['Colosseum', 'Taj Mahal']",4,1246000,3.5,3.69,95,4.4,4,Sin Accesibilidad
1247,63,60+,"['Nature', 'Architecture']",3,TRUE,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",2,1247000,2.4,3.24,86,4.1,3,Accesibilidad
1248,35,35-44,"['Nature', 'Architecture', 'Cultural']",5,FALSE,Taj Mahal,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",7,1248000,1.2,2.64,96,4.3,3,Sin Accesibilidad
1249,66,60+,['Nature'],7,FALSE,Machu Picchu,['Eiffel Tower'],1,1249000,3.8,2.02,87,4.9,4,Sin Accesibilidad
1250,33,25-34,['History'],7,FALSE,Machu Picchu,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",3,1250000,1.6,2.52,96,4.5,3,Sin Accesibilidad
1251,66,60+,"['Art', 'Architecture']",7,FALSE,Eiffel Tower,['Eiffel Tower'],2,1251000,2.5,4.52,93,4.5,3,Sin Accesibilidad
1252,43,35-44,"['Nature', 'History', 'Cultural']",7,TRUE,Colosseum,['Great Wall of China'],1,1252000,4.5,2.7,97,4.7,5,Accesibilidad
1253,68,60+,"['Cultural', 'History', 'Nature']",8,TRUE,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",2,1253000,1.9,3.8,86,4.2,3,Accesibilidad
1254,70,60+,"['Architecture', 'Nature', 'History']",7,TRUE,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",6,1254000,4.9,3.58,97,4.2,5,Accesibilidad
1255,61,60+,"['Nature', 'Architecture']",4,TRUE,Colosseum,"['Colosseum', 'Great Wall of China']",6,1255000,2.1,4.9,95,4.7,3,Accesibilidad
1256,64,60+,"['History', 'Cultural', 'Nature']",7,FALSE,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",9,1256000,2.6,2.66,90,4.9,3,Sin Accesibilidad
1257,31,25-34,"['Nature', 'Cultural', 'History']",3,FALSE,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",6,1257000,4.8,4.59,89,4.6,5,Sin Accesibilidad
1258,18,Menores de 25,"['Art', 'Nature']",5,TRUE,Great Wall of China,['Taj Mahal'],1,1258000,3.9,2.18,90,4.9,4,Accesibilidad
1259,59,45-59,"['Art', 'Nature']",6,TRUE,Colosseum,['Taj Mahal'],2,1259000,1.3,4.69,89,4.1,3,Accesibilidad
1260,67,60+,['Art'],7,TRUE,Taj Mahal,['Machu Picchu'],2,1260000,1.3,1.88,99,4.3,3,Accesibilidad
1261,69,60+,"['Art', 'Architecture', 'History']",7,FALSE,Machu Picchu,['Colosseum'],2,1261000,2.2,1.84,89,4.9,3,Sin Accesibilidad
1262,50,45-59,"['Architecture', 'History']",5,TRUE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower']",6,1262000,3.7,2.48,89,4.4,4,Accesibilidad
1263,26,25-34,['History'],7,FALSE,Great Wall of China,"['Machu Picchu', 'Colosseum']",5,1263000,2.2,4.45,86,4.9,3,Sin Accesibilidad
1264,43,35-44,"['Nature', 'Art', 'Architecture']",5,FALSE,Taj Mahal,['Machu Picchu'],3,1264000,1.3,4.65,95,4.7,3,Sin Accesibilidad
1265,46,45-59,['Nature'],8,TRUE,Taj Mahal,['Great Wall of China'],1,1265000,3.3,3.55,92,4.2,3,Accesibilidad
1266,61,60+,"['History', 'Art']",8,TRUE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",6,1266000,1.2,1.77,87,4.3,3,Accesibilidad
1267,40,35-44,"['Cultural', 'History', 'Nature']",5,TRUE,Machu Picchu,"['Colosseum', 'Machu Picchu']",4,1267000,5,3.17,94,4.8,5,Accesibilidad
1268,65,60+,['History'],6,TRUE,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",6,1268000,1.3,5,85,4.3,3,Accesibilidad
1269,49,45-59,"['Art', 'Nature']",7,FALSE,Machu Picchu,['Colosseum'],2,1269000,4.8,2.76,96,4.7,5,Sin Accesibilidad
1270,54,45-59,['Architecture'],5,TRUE,Colosseum,"['Eiffel Tower', 'Colosseum']",4,1270000,4.4,2.86,89,4.3,4,Accesibilidad
1271,25,25-34,"['Art', 'Nature']",8,TRUE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",4,1271000,3.8,3.24,98,4.6,4,Accesibilidad
1272,21,Menores de 25,['Art'],4,FALSE,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",6,1272000,1.2,4.06,87,4.6,3,Sin Accesibilidad
1273,70,60+,"['Art', 'Cultural']",7,FALSE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal', 'Colosseum']",4,1273000,3.3,1.5,90,4.4,3,Sin Accesibilidad
1274,35,35-44,"['Cultural', 'Architecture', 'History']",4,FALSE,Machu Picchu,"['Great Wall of China', 'Colosseum']",5,1274000,3.1,1.57,91,4.5,3,Sin Accesibilidad
1275,29,25-34,"['Architecture', 'History', 'Nature']",3,FALSE,Machu Picchu,"['Great Wall of China', 'Machu Picchu', 'Taj Mahal']",5,1275000,2.9,4.42,91,4.8,3,Sin Accesibilidad
1276,58,45-59,"['Art', 'Nature']",6,TRUE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",6,1276000,2.6,3.55,92,4.4,3,Accesibilidad
1277,64,60+,"['Cultural', 'History']",6,TRUE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",6,1277000,1.8,3.3,98,4.1,3,Accesibilidad
1278,31,25-34,['Art'],8,TRUE,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",8,1278000,4.3,3.68,100,4.1,4,Accesibilidad
1279,42,35-44,['Cultural'],8,TRUE,Colosseum,['Great Wall of China'],3,1279000,3.4,1.99,89,4.1,3,Accesibilidad
1280,65,60+,"['Nature', 'Art']",6,TRUE,Colosseum,['Eiffel Tower'],3,1280000,2.6,1.71,87,4.1,3,Accesibilidad
1281,44,35-44,"['Nature', 'History', 'Art']",3,FALSE,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",7,1281000,2.3,4.28,90,4.6,3,Sin Accesibilidad
1282,37,35-44,"['History', 'Nature', 'Art']",4,FALSE,Colosseum,"['Eiffel Tower', 'Colosseum']",3,1282000,1.3,1.51,87,4.7,3,Sin Accesibilidad
1283,24,Menores de 25,"['Architecture', 'History', 'Nature']",5,TRUE,Colosseum,"['Great Wall of China', 'Machu Picchu']",4,1283000,3.8,3.66,88,4.6,4,Accesibilidad
1284,49,45-59,['Architecture'],3,FALSE,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",6,1284000,2.4,3.15,90,4.1,3,Sin Accesibilidad
1285,55,45-59,['Architecture'],5,FALSE,Eiffel Tower,['Colosseum'],2,1285000,3.8,4.05,94,4.4,4,Sin Accesibilidad
1286,27,25-34,['Art'],3,TRUE,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",6,1286000,4.6,1.78,86,4.6,5,Accesibilidad
1287,44,35-44,"['History', 'Cultural', 'Architecture']",7,FALSE,Colosseum,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",8,1287000,1.7,1.5,98,4.1,3,Sin Accesibilidad
1288,24,Menores de 25,"['History', 'Art', 'Nature']",3,FALSE,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",3,1288000,4.3,2.42,86,4.2,4,Sin Accesibilidad
1289,51,45-59,"['History', 'Nature', 'Art']",8,FALSE,Eiffel Tower,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",7,1289000,4.3,4.76,90,4.5,4,Sin Accesibilidad
1290,53,45-59,"['Art', 'History']",3,TRUE,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",9,1290000,5,4.01,93,4.7,5,Accesibilidad
1291,40,35-44,"['History', 'Architecture']",4,TRUE,Machu Picchu,['Taj Mahal'],2,1291000,4.9,2.71,100,5,5,Accesibilidad
1292,44,35-44,"['Art', 'Nature', 'Architecture']",6,TRUE,Colosseum,['Great Wall of China'],1,1292000,2.7,2.07,93,4,3,Accesibilidad
1293,51,45-59,['Cultural'],6,TRUE,Colosseum,['Eiffel Tower'],3,1293000,3.7,1.67,90,4.6,4,Accesibilidad
1294,57,45-59,['Nature'],5,FALSE,Taj Mahal,['Machu Picchu'],3,1294000,3,3.69,89,4.2,3,Sin Accesibilidad
1295,45,45-59,"['Art', 'Cultural', 'Architecture']",3,TRUE,Great Wall of China,['Colosseum'],1,1295000,1.5,3.22,96,4.1,3,Accesibilidad
1296,20,Menores de 25,['Nature'],8,TRUE,Colosseum,['Taj Mahal'],2,1296000,4,2.05,88,4.1,4,Accesibilidad
1297,70,60+,"['History', 'Nature', 'Cultural']",8,FALSE,Machu Picchu,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",3,1297000,1.6,1.76,96,4.2,3,Sin Accesibilidad
1298,18,Menores de 25,['History'],4,TRUE,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",4,1298000,1.8,4.09,90,4.1,3,Accesibilidad
1299,57,45-59,['Nature'],6,FALSE,Eiffel Tower,['Great Wall of China'],2,1299000,4.1,1.86,99,4.8,4,Sin Accesibilidad
1300,38,35-44,['History'],6,FALSE,Great Wall of China,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",6,1300000,4.3,2.97,99,4.5,4,Sin Accesibilidad
1301,25,25-34,['Architecture'],3,TRUE,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",6,1301000,3.8,3.82,92,4.9,4,Accesibilidad
1302,23,Menores de 25,"['Cultural', 'History']",7,TRUE,Colosseum,"['Taj Mahal', 'Machu Picchu']",4,1302000,2.8,4.95,97,4.2,3,Accesibilidad
1303,39,35-44,"['History', 'Cultural', 'Nature']",3,FALSE,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",6,1303000,1.5,1.85,92,4.4,3,Sin Accesibilidad
1304,27,25-34,"['Nature', 'Art', 'History']",4,FALSE,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",5,1304000,4.6,1.97,90,4.7,5,Sin Accesibilidad
1305,45,45-59,"['Art', 'Architecture', 'History']",6,TRUE,Colosseum,['Great Wall of China'],1,1305000,4.2,1.81,97,4,4,Accesibilidad
1306,55,45-59,['Cultural'],8,TRUE,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",5,1306000,2.4,3.69,89,4.5,3,Accesibilidad
1307,20,Menores de 25,['Architecture'],5,TRUE,Great Wall of China,['Great Wall of China'],2,1307000,2.9,4.2,89,4.3,3,Accesibilidad
1308,35,35-44,"['Cultural', 'Art']",7,FALSE,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",5,1308000,3.3,4.65,94,4.8,3,Sin Accesibilidad
1309,36,35-44,"['Nature', 'Cultural']",6,TRUE,Colosseum,"['Eiffel Tower', 'Taj Mahal']",5,1309000,2.8,2.29,100,4.2,3,Accesibilidad
1310,19,Menores de 25,"['Nature', 'History', 'Architecture']",3,FALSE,Great Wall of China,"['Colosseum', 'Eiffel Tower']",2,1310000,1.4,2.34,91,4.5,3,Sin Accesibilidad
1311,69,60+,['Cultural'],5,TRUE,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",3,1311000,2.4,4.94,89,4.5,3,Accesibilidad
1312,44,35-44,['Nature'],8,FALSE,Machu Picchu,['Eiffel Tower'],2,1312000,5,2.84,88,4.9,5,Sin Accesibilidad
1313,62,60+,"['Architecture', 'Cultural', 'Art']",7,FALSE,Colosseum,"['Colosseum', 'Machu Picchu']",4,1313000,2.8,3.21,91,4.9,3,Sin Accesibilidad
1314,37,35-44,['History'],4,FALSE,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",7,1314000,1.5,1.98,100,4.3,3,Sin Accesibilidad
1315,33,25-34,['Nature'],3,FALSE,Taj Mahal,['Great Wall of China'],1,1315000,1.7,2.55,85,4.6,3,Sin Accesibilidad
1316,44,35-44,"['Nature', 'Cultural', 'Architecture']",6,TRUE,Eiffel Tower,['Machu Picchu'],2,1316000,2.7,3.57,95,4.2,3,Accesibilidad
1317,66,60+,['History'],8,FALSE,Machu Picchu,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,1317000,2.8,4.65,91,4.6,3,Sin Accesibilidad
1318,34,25-34,"['Cultural', 'Nature', 'Architecture']",3,TRUE,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",6,1318000,2.6,2.91,96,5,3,Accesibilidad
1319,51,45-59,"['Nature', 'Architecture', 'Cultural']",4,TRUE,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",3,1319000,1.2,1.88,93,4.7,3,Accesibilidad
1320,51,45-59,['Art'],8,FALSE,Colosseum,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",5,1320000,1.8,1.95,100,4.7,3,Sin Accesibilidad
1321,51,45-59,"['Architecture', 'History']",6,TRUE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",4,1321000,1.9,2.26,99,4.8,3,Accesibilidad
1322,27,25-34,['Nature'],7,FALSE,Machu Picchu,['Eiffel Tower'],1,1322000,1.3,1.93,90,4.2,3,Sin Accesibilidad
